id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
175,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,461835.638,463699.49,1867.8520000000135,337.03499999999997,841.5,337.03499999999997,857.45,1.4792490981923498,0.8147253024193916,line_010-part_001,line_010
176,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,463723.488,465119.391,1399.9029999999912,471.49,841.5,471.49,852.0825,1.473187153977919,1.09748132255469,line_010-part_002,line_010
177,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,465147.386,465263.378,119.99200000002747,553.9825000000001,841.5,553.9825000000001,843.6825,0.8230773144481602,0.3118533523645665,line_010-part_003,line_010
178,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,465287.379,467319.247,2035.8679999999586,618.435,841.5,618.435,853.775,1.5375784725223116,1.3313376593602577,line_010-part_003,line_010
179,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,467363.241,468759.146,1399.9060000000172,729.3625,841.5,729.3625,862.48,1.6228498211386257,0.8486721900201992,line_010-part_004,line_010
180,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,468783.151,469939.044,1159.8919999999925,859.78,841.5,859.78,875.4775,1.093978865897467,0.8661844733063297,line_010-part_005,line_010
181,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,469967.037,470634.784,671.7459999999846,981.12,841.5,981.12,876.2750000000001,1.2995461297023594,1.0228520537814856,line_010-part_006,line_010
182,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,470642.782,470818.776,179.99400000000605,1019.935,841.5,1019.935,874.175,0.358867097494254,0.5121669311836184,line_010-part_006,line_010
183,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,470850.782,470958.803,112.0219999999972,1092.205,841.5,1092.205,871.7625,0.5024678204405332,0.36870091810877703,line_010-part_007,line_010
184,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,471546.947,472734.815,1191.8699999999953,1121.02,841.5,1121.02,843.9075,1.484233363435324,0.9533417601226902,line_010-part_007,line_010
185,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,472774.822,472994.736,223.91200000001118,1219.9650000000001,841.5,1219.9650000000001,829.3675000000001,0.4806448212685805,0.43821121176757544,line_010-part_008,line_010
186,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,473026.723,473354.71,331.9859999999753,1131.5149999999999,841.5,1131.5149999999999,835.425,0.6763782644589622,0.6929475786450651,line_010-part_007,line_010
187,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,473406.674,473714.544,311.8719999999739,1218.8475,841.5,1218.8475,831.3875,0.35186218417980175,0.7642091006324749,line_010-part_008,line_010
188,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,473738.555,474266.673,532.1199999999953,1256.76,841.5,1256.76,843.9449999999999,0.9080792433216113,0.6103704274573838,line_010-part_008,line_010
189,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,474294.684,474430.699,140.0119999999879,1329.56,841.5,1329.56,840.0350000000001,0.23493401577702097,0.260124761734765,line_010-part_009,line_010
190,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,474458.678,475274.467,819.7889999999898,1376.945,841.5,1376.945,844.28,1.2165648489003833,0.8458432827201314,line_010-part_009,line_010
191,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,475302.472,475382.489,84.01799999998184,1519.005,841.5,1519.005,899.815,1.2453927613867821,0.901882589235752,,
