id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
54,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,356120.75,356172.742,51.992000000027474,439.97,465.015,455.53499999999997,98.18500000000006,9.480000000000018,50.18531359767357,7.4128567343366845,139.0012194409508,19.603842713172067,341.78499999999997,52.40185002110321,139.00405505564046,98.64159682912687
55,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,356300.73,356336.735,36.00500000000466,330.61,469.19,461.53,120.44499999999994,7.660000000000025,89.15019635789375,7.810872742600901,242.2625916889856,19.072795664951705,451.05499999999995,89.76119598177185,242.64831892928933,120.68833259681726
56,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,357252.546,357288.564,36.01800000004005,443.735,456.15,463.05499999999995,105.67999999999995,6.904999999999973,84.3705878182897,7.906364340269113,310.1278273833591,21.752979627548104,549.415,87.54153357417542,310.12939410631725,105.90534181522662
57,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,357500.656,357524.652,23.995999999984633,593.85,477.185,478.72,113.81,1.535000000000025,124.77529434975122,6.34216930014541,273.49991973158467,8.486227214638966,480.04,125.04148216693441,273.56470979614187,113.82035110207664
58,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,357700.628,357732.628,32.0,467.995,465.11,459.355,102.88,5.7549999999999955,84.57798353492444,4.9531721500575205,256.2989127804046,9.799470876130496,570.875,86.30385667293812,256.37911700435467,103.04083862721615
59,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,358300.594,358332.595,32.00099999998929,598.385,450.055,455.975,84.63499999999999,5.920000000000016,69.57377095203574,35.84981198062315,179.7117729464863,67.55999808941021,683.02,82.91648002303958,183.2321749072543,84.84179173614852
60,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,359360.425,359388.423,27.99800000002142,710.585,438.43,449.455,90.39499999999998,11.024999999999977,84.9391768185631,11.373963230350936,191.33482057191526,22.920238928398753,800.98,86.64272752121893,191.36779490191694,91.06484859703001
61,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,360120.287,360148.286,27.99900000001071,834.31,446.12,446.14,99.1400000000001,0.01999999999998181,93.43972747854244,14.685644091987125,213.71396383883123,33.14720350046818,933.45,101.06455620886108,213.86825711215195,99.14000201734929
62,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,360492.407,360524.395,31.988000000012107,954.9100000000001,456.05,435.51,86.04500000000007,20.54000000000002,73.8463417796525,18.199070598385156,330.33790665355826,69.962035990453,868.865,84.81452621070704,330.51727243293556,88.46261145252278
63,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,360720.364,360764.375,44.0109999999986,850.395,463.16999999999996,455.46,95.37000000000012,7.7099999999999795,57.45513838817013,9.00202230679155,194.09938136937984,25.28157592737527,945.7650000000001,59.359418329659775,194.17334086367586,95.68114234267911
64,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,361060.375,361080.374,19.99900000001071,955.08,454.57,468.625,2.2999999999999545,14.055000000000007,4.761895096677958,18.48829031935636,8.780062831968706,23.347732624337688,957.38,19.346211067433195,23.92602418813385,14.241945969564693
65,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,361556.213,361584.166,27.95300000003772,970.94,468.685,451.96000000000004,86.63499999999999,16.724999999999966,81.53221571821588,15.74017399360625,146.06020888908108,24.140278041870733,1057.575,83.1166992505774,148.04167536427312,88.23462387294455
66,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,362320.297,362344.297,24.0,1088.815,463.83000000000004,461.105,75.97499999999991,2.7250000000000227,83.27906038188019,11.756076638310866,192.4708155637303,44.22915546441436,1164.79,85.49714671092988,192.65916526036787,76.02385316464817
67,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,362472.296,362484.295,11.99900000001071,1181.1,461.3,464.335,11.7650000000001,3.034999999999968,25.794356334978087,6.654139568364376,31.8647224126525,9.33909304973515,1192.865,26.897238274000728,32.069378906829456,12.150162550353068
68,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,363380.109,363404.106,23.99700000003213,1208.5149999999999,467.21500000000003,456.525,101.36000000000013,10.690000000000055,111.12250892446535,11.71889183261541,257.4484511975911,22.558513493374505,1309.875,113.48126152199853,257.48846354634225,101.92215509887939
69,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,364076.143,364108.141,31.99800000002142,1329.47,505.455,455.635,390.135,49.81999999999999,320.7545656391773,40.96040543306794,565.0151295089709,107.49822246332327,939.335,325.94142084514715,565.1807086717911,393.3031281657953
70,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,364280.14,364312.115,31.974999999976717,900.86,535.085,514.675,57.64499999999998,20.410000000000082,49.82753355425152,23.58679074073151,162.98161181602856,50.39108563111099,843.215,60.973831399975325,170.59386654048436,61.1515668237536
71,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,364459.851,364515.824,55.97299999999814,814.76,551.09,537.72,470.81499999999994,13.370000000000005,221.77914251518524,16.756631364454414,628.364426206947,40.161563678581565,343.94500000000005,223.91206038204905,628.9251240233679,471.00479947130043
72,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,365519.991,365543.985,23.994000000006054,348.155,553.935,552.215,97.48500000000001,1.7199999999999136,106.89045981517205,5.734576645277172,183.2104092462722,9.738571901115336,445.64,107.2507395544164,183.2105982148127,97.50017243574496
73,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,365999.837,366027.834,27.996999999973923,467.355,537.615,554.205,92.60500000000002,16.590000000000032,87.26771228120796,15.936509754399475,276.6213054027151,34.07647827273619,559.96,93.20082794719988,276.6239812322954,94.07929700523917
74,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,366239.831,366275.832,36.00099999998929,568.435,549.9449999999999,549.2249999999999,13.68500000000006,0.7200000000000273,13.266774541247026,10.756281358401413,29.760138063415358,17.39135717240771,582.12,18.387394466652562,32.61769258312568,13.70392735678359
75,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,366759.86,366791.853,31.993000000016764,603.135,550.155,555.5699999999999,97.74000000000001,5.414999999999964,80.37160143535877,10.249867928972137,206.86001144520736,26.478344603815557,700.875,82.64693753486797,206.94378394817923,97.88988622426731
76,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,367119.862,367175.874,56.01199999998789,714.98,566.05,565.245,7.079999999999927,0.80499999999995,5.518701542393775,22.002003772427933,11.076413756966202,51.72673720856701,722.06,23.277310755662256,51.7332697209116,7.125617517099756
77,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,367639.757,367691.744,51.98700000002282,714.21,551.365,560.9449999999999,100.14999999999998,9.579999999999927,50.680405423419074,10.525924677446074,195.21611829023794,28.71502464530058,814.36,53.697285832500185,195.66564405015131,100.60715133627427
78,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,368199.743,368223.748,24.005000000004657,839.6800000000001,535.835,541.095,92.92499999999995,5.259999999999991,101.84566700766457,7.3315241454265285,300.8240254189311,14.333897404649006,932.605,102.51124177175431,300.860776977189,93.07375153608021
79,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,369099.619,369135.61,35.99099999997998,962.87,550.0250000000001,532.5450000000001,96.40999999999997,17.480000000000018,71.52990484296993,21.811285106456474,177.48713972942312,40.65494898175779,1059.28,80.19262227870425,177.65825170596153,97.98182739671675
80,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,370319.466,370347.428,27.961999999999534,1102.55,549.0,559.5550000000001,58.97000000000003,10.555000000000064,55.98886888633655,17.44676550103318,137.53042442408207,67.82609135530944,1161.52,62.67489745432407,138.55225238318712,59.90716922873259
81,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,370999.601,371023.611,24.009999999951106,1209.335,570.14,567.9649999999999,86.88499999999976,2.175000000000068,95.20045215568263,9.702331547537808,211.39211081017513,15.911941155851872,1296.2199999999998,96.00172039130915,211.99012803460602,86.91221922146482
82,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,371211.498,371223.49,11.991999999969266,1321.0149999999999,557.925,560.9449999999999,6.420000000000073,3.019999999999982,17.242464251638726,8.73033688303582,25.965052719756716,17.60181069990753,1327.435,20.260909735217336,27.41915529167373,7.094843197703584
83,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,371567.512,371611.504,43.992000000027474,1317.375,611.2349999999999,543.935,653.5550000000001,67.29999999999995,390.82241165947596,46.33260203728614,574.2347081905607,99.0059841722279,663.8199999999999,394.74809568880113,574.8817538289936,657.0109801403627
84,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,371795.265,371843.185,47.9199999999837,641.0999999999999,620.55,634.67,266.8649999999999,14.120000000000005,146.50908667285523,11.616288491714293,442.30926085471316,22.592402096485042,374.235,147.89136049836108,442.4780727359494,267.2382880969715
