id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
44,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,389078.114,389126.117,48.00300000002608,963.3599999999999,295.76,263.93,577.1899999999999,31.829999999999984,316.31455492227235,21.817675375627687,628.7846829479623,44.294923725327926,386.16999999999996,317.6082466328946,628.9048887275256,578.0669900625704
45,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,389242.127,389266.13,24.003000000026077,375.78499999999997,286.355,271.40999999999997,53.014999999999986,14.94500000000005,61.00989326480059,21.901956884105783,120.22720827881912,60.55742894349582,322.77,71.7351945064147,121.910001729427,55.08124226994159
46,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,389922.017,389945.989,23.972000000008848,364.21500000000003,310.355,315.29499999999996,63.39999999999998,4.939999999999941,71.68538515411426,9.810562781336625,257.21234255712324,17.97720673786357,427.615,73.92133418796682,257.83981291844515,63.592166184208544
47,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,390862.0,390910.003,48.00300000002608,475.91,302.53499999999997,311.985,86.23999999999995,9.450000000000045,48.93739145775644,9.864874762354553,181.21202407242296,19.993551317742767,562.15,51.13158845521007,181.41506162966695,86.75621072868496
48,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,391081.978,391113.969,31.990999999979977,574.35,312.78,304.225,12.274999999999977,8.55499999999995,12.585588978456402,10.036730843186579,29.76757995832673,29.93204172605139,586.625,16.756196189068227,42.21416750885248,14.962073719909235
49,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,391873.798,391905.793,31.994999999995343,585.2650000000001,311.095,315.835,104.79499999999985,4.739999999999952,90.06547346667838,16.378816316175786,263.30329013245193,38.27712785173129,690.06,95.187657113359,263.3191996071998,104.90214309059643
50,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,392581.869,392617.868,35.99900000001071,721.66,328.16499999999996,330.595,51.93999999999994,2.4300000000000637,39.79033052613076,6.313926646238763,83.36127070802203,20.28950849185382,669.72,41.24206721401257,83.39582755546854,51.996812402300144
51,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,392725.856,392765.855,39.9989999999525,662.49,313.78,335.625,36.13499999999999,21.845000000000027,38.56649672878711,17.813279596862053,118.84007335848911,41.82861394106691,626.355,46.66143255388758,120.02740705331767,42.224900828776384
52,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,392861.843,392885.83,23.987000000022817,618.395,305.06,306.58000000000004,96.28999999999996,1.5200000000000387,105.60907388667765,7.76464543532713,220.127043906788,18.292722895338233,714.685,107.0944303361361,220.1423957332596,96.30199634483178
53,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,393125.746,393369.68,243.93400000000838,719.48,310.435,297.485,122.08500000000004,12.949999999999989,194.8801022562173,68.98719839919082,5545.985095442872,2076.3885515548336,841.565,207.84643331925062,5921.93719114805,122.76990561615663
54,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,393837.732,393873.741,36.008999999961816,859.96,322.53999999999996,327.58,60.75,5.0400000000000205,48.10841713068703,11.30931354876929,183.18457875850106,22.618627097573867,920.71,52.85908303782068,183.50556339775753,60.95870815560317
55,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,394069.761,394089.758,19.996999999973923,933.1700000000001,326.19,329.76,15.319999999999936,3.569999999999993,31.073260023289983,4.696781393622782,54.69998394631739,10.229521952678697,948.49,31.92046649785767,55.64828266090262,15.730457717434607
56,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,394697.484,394721.507,24.022999999986496,963.88,325.78999999999996,330.20000000000005,64.44999999999993,4.410000000000082,70.57958365136271,13.447231664441697,102.72594998956653,28.7448692803211,1028.33,74.12430965537423,102.77742020790872,64.60070123458408
57,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,394941.52,394985.496,43.97599999996601,1075.125,314.175,330.96500000000003,0.6349999999999909,16.79000000000002,4.752850206411941,11.204907989680523,8.883156801692333,26.978476212549058,1075.76,12.480181607535512,28.4033211704992,16.80200360076145
58,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,395477.571,395501.577,24.005999999993946,1090.635,330.39,329.26,103.125,1.1299999999999955,113.01094570895755,5.424525394025107,262.4484013371107,12.821605476822329,987.51,114.7165456467165,262.48161078405286,103.13119084447732
59,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,395797.73,395833.704,35.974000000045635,980.9549999999999,321.48,324.625,109.39499999999998,3.144999999999982,87.40791163985179,7.265704109436983,292.3362988827126,23.398165378981247,1090.35,87.95458285157974,292.8564081386018,109.44019851041935
60,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,395901.564,396053.349,151.7849999999744,1105.79,335.83000000000004,319.775,0.4049999999999727,16.055000000000064,383.0779641493344,113.53577441830937,7287.162849322604,2207.0402261104846,1106.195,399.5573794417368,7597.434798824804,16.06010740935446
61,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,396805.432,396833.429,27.99700000003213,1089.94,328.8,330.495,95.75499999999988,1.6949999999999932,89.9847510785102,6.986707106692228,268.2700355139327,15.196267337842018,1185.695,90.9152879121767,268.7000902412388,95.77000078312612
62,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,397845.329,397881.336,36.006999999983236,1221.855,331.08,322.735,89.09500000000003,8.34499999999997,65.09213126534179,12.892012894112838,211.72086992496514,39.12233466004778,1310.95,70.40097168184333,211.72273067295828,89.48495990947308
63,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,398801.325,398849.305,47.97999999998137,1341.325,349.0,315.96000000000004,466.495,33.039999999999964,259.73779589422577,18.342806587144988,504.37679294660796,42.18909706871133,874.83,263.0654254229571,504.48655199636556,467.66358274404905
64,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,399025.228,399069.236,44.007999999972526,849.105,384.02,359.71500000000003,436.78499999999997,24.30499999999995,261.1109158599948,15.479445838234854,470.637675097915,33.10604285890318,412.32000000000005,262.1560291450428,471.24614366458366,437.46070594968864
65,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,399185.245,399225.248,40.00300000002608,398.235,376.14,395.63,74.71500000000003,19.49000000000001,50.84026291249141,24.575626548715537,151.16834770997156,56.69224090754658,323.52,63.22537083847726,152.80365183532052,77.21522728710967
66,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,399357.249,399369.248,11.99900000001071,317.905,378.375,374.735,8.545000000000016,3.6399999999999864,18.73528996622945,8.726705952444235,27.56379227080363,17.400055025363997,326.45,21.804910617134265,32.59638874528448,9.287982827288182
67,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,400709.126,400753.143,44.01699999999255,346.85,396.095,403.495,82.58499999999998,7.399999999999977,50.954051983460154,8.5409559823922,157.6071196304783,18.673517720090274,429.435,52.438746503338734,158.7094969504296,82.9158743848245
68,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,402004.934,402036.935,32.00099999998929,458.92999999999995,392.28999999999996,387.74,117.41999999999996,4.5499999999999545,99.86714499851402,14.468562275103313,381.8505228645185,34.495452849197434,576.3499999999999,104.67763165368164,382.16317924315604,117.50812269796496
69,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,402904.922,402932.929,28.006999999983236,614.955,407.61,412.775,74.82999999999993,5.164999999999964,71.970066786371,7.096500320684454,223.75345352629031,12.657225919426947,689.785,73.03910733773785,223.89021918724336,75.00804040234613
70,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,403664.816,403688.81,23.994000000006054,724.31,407.96500000000003,403.525,98.89499999999998,4.440000000000055,108.42964346170311,7.2582460156254,247.90966866950689,14.176604377943358,625.415,108.85255976014777,247.97051663850078,98.99461917195296
